Location,Confirmed,NewCases,Case_Per_1M_people,Deaths,Mortality
Azerbaijan,300666,2144,29866,4140,0.0138
Georgia,295358,818,79323,3939,0.0133
Bolivia,289066,1706,25202,12648,0.0438
Tunisia,285490,1514,24355,9783,0.0343
Nepal,284673,1015,9490,3083,0.0108
Palestine,280741,0,56411,3017,0.0107
Dominican Republic,261129,502,25210,3418,0.0131
Kuwait,256987,1127,58140,1448,0.0056
Paraguay,250165,1801,34975,5313,0.0212
Moldova,245897,403,91693,5571,0.0227
Ireland,243508,270,49478,4836,0.0199
Denmark,242633,902,41670,2455,0.0101
Ethiopia,242028,1792,2453,3370,0.0139
Lithuania,233631,802,83635,3760,0.0161
Slovenia,232071,478,110823,4159,0.0179
Costa Rica,228577,0,45191,3071,0.0134
Egypt,216334,850,2159,12738,0.0589
Guatemala,212734,427,12812,7221,0.0339
Armenia,208520,547,70505,3878,0.0186
Honduras,200935,676,21940,4957,0.0247
Qatar,196580,823,71554,382,0.0019
Bosnia and Herzegovina,188994,0,57254,7788,0.0412
Venezuela,183190,1287,5686,1905,0.0104
Oman,180031,3363,38594,1878,0.0104
Libya,171880,749,25014,2896,0.0168
Uruguay,164744,2344,46822,1908,0.0116
Nigeria,164233,26,797,2061,0.0125
Bahrain,164110,997,106337,594,0.0036
Kenya,151653,366,3188,2481,0.0164
North Macedonia,147094,361,70816,4443,0.0302
Myanmar (Burma),142628,9,2625,3206,0.0225
Albania,129594,138,45536,2342,0.0181
Algeria,119642,156,2782,3155,0.0264
Estonia,117554,543,88496,1092,0.0093
South Korea,114646,531,2214,1801,0.0157
Latvia,111334,337,58388,2053,0.0184
Norway,107510,366,20030,708,0.0066
Kosovo,101191,862,56353,2080,0.0206
Sri Lanka,96796,442,4440,618,0.0064
Montenegro,95551,174,153530,1429,0.015
Cuba,93511,1037,8342,525,0.0056
Kyrgyzstan,91883,244,14063,1549,0.0169
Ghana,91709,46,3029,771,0.0084
Zambia,90918,74,5083,1235,0.0136
Mainland China,90468,0,65,4636,0.0512
Uzbekistan,86680,342,2542,638,0.0074
Finland,84131,498,15220,887,0.0105
Mozambique,69203,69,2302,798,0.0115
El Salvador,67557,153,10415,2075,0.0307
Cameroon,64809,0,2441,939,0.0145
Luxembourg,64746,0,105468,785,0.0121
Singapore,60831,23,10665,30,0.0005
Afghanistan,57793,72,1793,2539,0.0439
Cyprus,49988,0,57070,268,0.0054
Namibia,46655,140,18974,604,0.0129
Côte d'Ivoire,45560,41,1764,274,0.006
Botswana,44075,0,18845,671,0.0152
Jamaica,43890,206,16097,723,0.0165
Thailand,42352,1767,637,101,0.0024
Uganda,40734,0,1011,334,0.0082
Senegal,39782,51,2454,1091,0.0274
Zimbabwe,37751,52,2490,1553,0.0411
Malawi,33941,22,1774,1138,0.0335
Sudan,33022,0,779,2208,0.0669
Madagascar,32205,588,1227,542,0.0168
Malta,29966,39,60714,409,0.0136
Australia,29543,24,1151,910,0.0308
Democratic Republic of the Congo,28859,0,322,745,0.0258
Maldives,26348,203,70304,70,0.0027
Angola,24389,89,784,561,0.023
Rwanda,23888,22,1930,325,0.0136
Mongolia,22884,889,6912,49,0.0021
Gabon,21858,0,10061,133,0.0061
Guinea,21460,0,1756,138,0.0064
Syria,21142,138,1208,1446,0.0684
Cape Verde,20466,491,37178,192,0.0094
Mayotte,19789,0,73192,168,0.0085
French Polynesia,18696,0,67759,141,0.0075
Réunion,18425,0,21425,135,0.0073
Eswatini,18417,2,16846,671,0.0364
Mauritania,18129,8,4446,453,0.025
French Guiana,18081,116,61485,95,0.0053
Tajikistan,13308,0,1458,90,0.0068
Burkina Faso,13129,15,629,154,0.0117
Somalia,13079,242,823,670,0.0512
Mali,13070,90,654,433,0.0331
Guadeloupe,12927,623,32669,194,0.015
Haiti,12918,33,1116,251,0.0194
Andorra,12805,34,165134,123,0.0096
Belize,12538,0,30694,318,0.0254
Togo,12533,37,1663,119,0.0095
Curaçao,11882,45,74887,89,0.0075
Guyana,11863,101,15155,271,0.0228
Hong Kong,11683,30,1558,209,0.0179
Lesotho,10709,0,5335,315,0.0294
South Sudan,10473,41,820,114,0.0109
Djibouti,10460,48,9700,116,0.0111
Aruba,10324,19,91925,92,0.0089
Republic of the Congo,10084,0,1827,137,0.0136
Martinique,9758,871,25919,66,0.0068
Papua New Guinea,9738,395,1090,89,0.0091
The Bahamas,9634,0,25001,194,0.0201
Suriname,9581,36,16480,187,0.0195
Trinidad and Tobago,8940,134,6554,153,0.0171
Benin,7611,0,649,95,0.0125
Equatorial Guinea,7259,0,5344,106,0.0146
Nicaragua,6778,0,1049,180,0.0266
Cambodia,6389,618,418,43,0.0067
Iceland,6286,0,17257,29,0.0046
Yemen,5812,42,195,1126,0.1937
Central African Republic,5787,59,1053,75,0.013
The Gambia,5720,0,2436,170,0.0297
Northern Cyprus,5410,0,16595,28,0.0052
Niger,5131,15,230,190,0.037
San Marino,5026,0,149699,87,0.0173
Seychelles,4922,47,50417,25,0.0051
Chad,4706,15,290,169,0.0359
Saint Lucia,4401,0,24628,67,0.0152
Gibraltar,4291,0,127326,94,0.0219
Sierra Leone,4028,8,510,79,0.0196
Comoros,3819,4,4371,146,0.0382
Barbados,3781,8,13173,44,0.0116
Guinea-Bissau,3712,2,2313,66,0.0178
Eritrea,3491,0,998,10,0.0029
Burundi,3477,0,317,6,0.0017
Jersey,3233,0,30272,52,0.0161
Liechtenstein,2813,9,72595,56,0.0199
Vietnam,2785,4,29,35,0.0126
New Zealand,2596,1,522,26,0.01
Monaco,2399,4,62637,31,0.0129
Turks and Caicos Islands,2369,0,57265,17,0.0072
São Tomé and Príncipe,2275,0,11274,35,0.0154
Sint Maarten,2205,0,54292,27,0.0122
Bermuda,2123,0,33158,18,0.0085
Liberia,2042,0,456,85,0.0416
Saint Vincent and the Grenadines,1819,0,16445,10,0.0055
Saint Martin,1702,0,47614,12,0.0071
Isle of Man,1577,2,18928,29,0.0184
Timor-Leste,1306,70,941,2,0.0015
Antigua and Barbuda,1216,0,12607,31,0.0255
Mauritius,1203,0,950,15,0.0125
Taiwan,1073,1,45,11,0.0103
Bhutan,957,5,1290,1,0.001
Saint Barthélemy,934,0,0,1,0.0011
Guernsey,822,0,0,14,0.017
Faroe Islands,662,0,12700,1,0.0015
Cayman Islands,525,0,7977,2,0.0038
Tanzania,509,0,9,21,0.0413
Åland Islands,337,0,11277,0,0.0
Brunei,221,0,500,3,0.0136
Caribbean Netherlands,196,0,7542,3,0.0153
British Virgin Islands,187,0,6227,1,0.0053
Dominica,165,0,2298,0,0.0
Grenada,155,0,1384,1,0.0065
New Caledonia,124,1,439,0,0.0
Fiji,72,0,81,2,0.0278
Falkland Islands (Islas Malvinas),62,0,0,0,0.0
Laos,58,0,8,0,0.0
Macao,49,0,72,0,0.0
Saint Kitts and Nevis,44,0,833,0,0.0
Greenland,31,0,553,0,0.0
Anguilla,29,0,1950,0,0.0
Vatican City,27,0,0,0,0.0
Saint Pierre and Miquelon,25,0,0,0,0.0
Montserrat,20,0,0,1,0.05
Western Sahara,10,0,17,1,0.1
