Location,Confirmed,NewCases,Case_Per_1M_people,Deaths,Mortality
Dominican Republic,262935,531,25384,3441,0.0131
Kuwait,262766,1459,59448,1493,0.0057
Paraguay,260382,2676,36403,5633,0.0216
Moldova,248009,618,92481,5668,0.0229
Ethiopia,247989,1505,2513,3496,0.0141
Denmark,245761,893,42207,2467,0.01
Ireland,245310,615,49845,4866,0.0198
Lithuania,237950,1417,85181,3818,0.016
Costa Rica,235274,1776,46515,3125,0.0133
Slovenia,234811,744,112132,4187,0.0178
Egypt,219774,872,2193,12914,0.0588
Guatemala,218145,1816,13138,7345,0.0337
Armenia,211399,881,71479,3969,0.0188
Honduras,204828,2415,22365,5047,0.0246
Qatar,199980,800,72792,407,0.002
Bosnia and Herzegovina,194371,1256,58882,8164,0.042
Venezuela,188063,1318,5837,1987,0.0106
Oman,185278,1508,39718,1942,0.0105
Uruguay,175891,3290,49990,2160,0.0123
Libya,174216,533,25354,2936,0.0169
Bahrain,168201,1036,108988,614,0.0037
Nigeria,164588,100,798,2061,0.0125
Kenya,154392,904,3246,2560,0.0166
North Macedonia,149221,603,71840,4595,0.0308
Myanmar (Burma),142674,13,2626,3206,0.0225
Albania,130114,134,45719,2364,0.0182
Algeria,120363,189,2799,3181,0.0264
Estonia,119218,429,89748,1120,0.0094
South Korea,117458,797,2268,1811,0.0154
Latvia,113561,578,59556,2088,0.0184
Norway,109581,444,20415,735,0.0067
Kosovo,102720,888,57204,2115,0.0206
Sri Lanka,98722,672,4528,634,0.0064
Cuba,97967,1207,8740,559,0.0057
Montenegro,96187,139,154552,1451,0.0151
Kyrgyzstan,93006,380,14235,1566,0.0168
Ghana,91928,145,3036,777,0.0085
Zambia,91189,70,5099,1240,0.0136
Mainland China,90468,0,65,4636,0.0512
Uzbekistan,87935,384,2578,640,0.0073
Finland,85077,280,15391,902,0.0106
Mozambique,69523,86,2312,805,0.0116
El Salvador,68161,154,10509,2089,0.0306
Luxembourg,65813,209,107206,790,0.012
Cameroon,64809,0,2441,939,0.0145
Singapore,60904,24,10678,30,0.0005
Afghanistan,58312,98,1809,2561,0.0439
Cyprus,49988,0,57070,268,0.0054
Thailand,48113,1470,724,117,0.0024
Namibia,47172,218,19184,616,0.0131
Botswana,45855,1153,19606,691,0.0151
Côte d'Ivoire,45715,18,1770,277,0.0061
Jamaica,44502,165,16321,751,0.0169
Uganda,40734,0,1011,334,0.0082
Senegal,39975,65,2466,1097,0.0274
Zimbabwe,38018,38,2508,1555,0.0409
Madagascar,34069,477,1298,579,0.017
Malawi,33989,14,1777,1145,0.0337
Sudan,33599,442,793,2300,0.0685
Malta,30096,33,60978,411,0.0137
Australia,29639,37,1155,910,0.0307
Democratic Republic of the Congo,29350,0,328,752,0.0256
Maldives,27084,164,72267,71,0.0026
Mongolia,26692,1328,8063,61,0.0023
Angola,25051,168,805,572,0.0228
Rwanda,24262,150,1961,328,0.0135
Gabon,22228,0,10231,136,0.0061
Guinea,21745,79,1780,139,0.0064
Syria,21725,141,1241,1496,0.0689
Cape Verde,21500,321,39057,199,0.0093
Mayotte,19849,0,73414,169,0.0085
Réunion,19343,0,22493,141,0.0073
French Polynesia,18725,3,67864,141,0.0075
Eswatini,18426,3,16855,671,0.0364
French Guiana,18261,0,62097,96,0.0053
Mauritania,18192,17,4462,454,0.025
Somalia,13459,0,847,689,0.0512
Mali,13420,84,672,456,0.034
Tajikistan,13308,0,1458,90,0.0068
Burkina Faso,13212,45,633,156,0.0118
Haiti,12944,26,1118,251,0.0194
Andorra,12942,25,166901,123,0.0095
Guadeloupe,12927,0,32669,194,0.015
Togo,12698,41,1685,121,0.0095
Belize,12596,11,30836,320,0.0254
Guyana,12234,102,15629,277,0.0226
Curaçao,12022,39,75770,99,0.0082
Hong Kong,11718,14,1562,209,0.0178
Lesotho,10723,3,5342,316,0.0295
Djibouti,10697,64,9920,130,0.0122
South Sudan,10504,18,822,114,0.0109
Aruba,10469,32,93216,95,0.0091
Papua New Guinea,10338,386,1157,99,0.0096
Republic of the Congo,10084,0,1827,137,0.0136
The Bahamas,9868,0,25609,194,0.0197
Suriname,9865,74,16968,191,0.0194
Martinique,9758,0,25919,66,0.0068
Trinidad and Tobago,9383,167,6879,157,0.0167
Cambodia,8193,446,536,59,0.0072
Benin,7720,0,658,97,0.0126
Equatorial Guinea,7505,0,5525,106,0.0141
Nicaragua,6835,0,1058,181,0.0265
Iceland,6379,17,17512,29,0.0045
Central African Republic,6175,0,1124,85,0.0138
Yemen,6020,60,202,1157,0.1922
The Gambia,5820,32,2479,173,0.0297
Northern Cyprus,5746,0,17626,28,0.0049
Seychelles,5170,154,52958,26,0.005
Niger,5143,2,230,191,0.0371
San Marino,5045,1,150265,88,0.0174
Chad,4735,4,291,169,0.0357
Saint Lucia,4455,11,24931,70,0.0157
Gibraltar,4291,0,127326,94,0.0219
Sierra Leone,4044,2,512,79,0.0195
Comoros,3824,2,4377,146,0.0382
Barbados,3806,9,13260,44,0.0116
Burundi,3732,26,341,6,0.0016
Guinea-Bissau,3721,8,2319,66,0.0177
Eritrea,3597,33,1029,10,0.0028
Jersey,3233,0,30272,52,0.0161
Liechtenstein,2851,2,73576,57,0.02
Vietnam,2824,12,29,35,0.0124
New Zealand,2600,0,523,26,0.01
Monaco,2423,1,63264,31,0.0128
Turks and Caicos Islands,2371,0,57313,17,0.0072
São Tomé and Príncipe,2292,4,11359,35,0.0153
Bermuda,2261,35,35313,22,0.0097
Sint Maarten,2212,0,54464,27,0.0122
Liberia,2091,0,467,85,0.0407
Saint Vincent and the Grenadines,1827,0,16518,10,0.0055
Saint Martin,1720,18,48117,12,0.007
Timor-Leste,1657,148,1195,3,0.0018
Isle of Man,1584,2,19012,29,0.0183
Antigua and Barbuda,1217,0,12618,31,0.0255
Mauritius,1205,1,952,16,0.0133
Taiwan,1086,4,46,11,0.0101
Bhutan,992,6,1338,1,0.001
Saint Barthélemy,958,24,0,1,0.001
Guernsey,822,0,0,14,0.017
Faroe Islands,663,0,12720,1,0.0015
Cayman Islands,531,0,8068,2,0.0038
Tanzania,509,0,9,21,0.0413
Åland Islands,337,0,11277,0,0.0
Brunei,223,0,504,3,0.0135
Caribbean Netherlands,196,0,7542,3,0.0153
British Virgin Islands,194,0,6460,1,0.0052
Dominica,172,0,2395,0,0.0
Grenada,159,2,1420,1,0.0063
New Caledonia,124,0,439,0,0.0
Laos,94,6,13,0,0.0
Fiji,86,8,97,2,0.0233
Falkland Islands (Islas Malvinas),63,1,0,0,0.0
Macao,49,0,72,0,0.0
Saint Kitts and Nevis,44,0,833,0,0.0
Greenland,31,0,553,0,0.0
Anguilla,29,0,1950,0,0.0
Vatican City,27,0,0,0,0.0
Saint Pierre and Miquelon,25,0,0,0,0.0
Montserrat,20,0,0,1,0.05
Western Sahara,10,0,17,1,0.1
